topic_id,topic_name,size
669,669_sanctions_impose_policy_powers,129
670,670_mobile_phones_prisons_phone,72
671,671_leaving_steps_eu_negotiations,188
672,672_food_prices_insecurity_spike,26
673,673_leaving_assessment_implications_eu,132
674,674_radioisotopes_isotopes_medical_radiologists,22
675,675_space_spaceflight_satellites_sector,127
676,676_revoked_article_50_revocable,108
677,677_taylor_matthew_employment_insecure,35
678,678_erasmus_horizon_2020_participation,295
679,679_mobility_resigned_milburn_alan,14
680,680_firms_legal_law_promote,13
681,681_hospice_endoflife_hospices_care,124
682,682_volkswagen_vw_emissions_manufacturers,65
683,683_nao_helena_expenditure_naos,13
684,684_relations_strength_diplomatic_counterpart,12
685,685_uber_data_breach_ubers,12
686,686_tusk_letter_president_donald,12
687,687_photonics_lasers_maxwells_heriotwatt,11
688,688_selfemployed_steps_taking_selfsufficient,23
689,689_literature_texts_exam_pupils,23
690,690_norway_norwegians_norwegian_eea,11
691,691_bad_deal_deala_better,11
692,692_single_market_unitary_manifesto,10
693,693_creative_industries_leaving_botsa,28
694,694_customs_union_trade_arrangement,412
695,695_steel_tariffs_aluminium_states,115
696,696_nord_stream_ukraine_gas,40
697,697_galileo_satellite_project_navigation,39
698,698_menopause_symptoms_women_menopausal,79
699,699_tickets_ticket_ticketing_secondary,29
700,700_tessa_tessas_jowell_olympics,27
701,701_grimsby_cleethorpes_town_lincolnshire,27
702,702_donations_electoral_loans_commission,45
703,703_direct_investment_fdi_foreign,25
704,704_barnier_michel_chequers_facilitated,25
705,705_holidays_religious_diwali_festivals,72
706,706_fans_cup_russia_fifa,23
707,707_chemical_weapons_use_degrading,22
708,708_trial_unpaid_trials_probationary,22
709,709_ipso_arbitration_lowcost_compulsory,21
710,710_mobility_steps_social_improve,21
711,711_romania_romanian_romanians_romanias,21
712,712_languages_mandarin_language_teaching,19
713,713_neurone_motor_disease_mnd,105
714,714_table_deal_mitigate_scenario,19
715,715_bermuda_samesex_bermudian_marriage,84
716,716_libya_migrants_libyan_trafficking,70
717,717_bailiffs_bailiff_jerome_rogue,37
718,718_adhd_diagnosis_condition_medication,16
719,719_leaving_effect_discussions_recent,54
720,720_states_president_intelligence_united,15
721,721_caste_characteristic_discrimination_equality,29
722,722_id_voter_pilots_legality,14
723,723_wildlife_illegal_tackle_steps,14
724,724_allergies_allergy_labelling_allergens,14
725,725_cutters_boats_coastguard_force,14
726,726_defibrillators_defibrillator_cardiac_lifesaving,13
727,727_branches_bank_royal_rbs,13
728,728_cooperatives_capital_cooperative_mutuals,51
729,729_cameroon_anglophone_cameroonian_kumbo,23
730,730_solitary_confinement_isolation_confinementa,12
731,731_chancellor_poorer_brexit_economy,97
732,732_unrwa_commissionergeneral_unrwas_donors,12
733,733_tlevels_introduction_progress_awarding,11
734,734_83m_forthwith_grand_assent,11
735,735_confirm_forthwith_yes_happy,10
736,736_wto_rulesbased_tariffs_protectionism,10
737,737_backstop_alternative_arrangements_agreement,140
738,738_huawei_5g_telecoms_security,69
739,739_cook_thomas_employees_repatriation,67
740,740_whirlpool_tumble_dryers_recall,57
741,741_windrush_compensation_scandal_scheme,55
742,742_billy_celtic_mcneill_cup,35
743,743_squirrel_squirrels_red_grey,29
744,744_christians_bishop_persecution_truros,28
745,745_freeze_benefits_rowntree_joseph,24
746,746_obesity_drinks_watershed_sugar,23
747,747_trade_agreements_nhs_excluded,19
748,748_soft_enhance_power_overseas,18
749,749_duchy_lancaster_chancellor_document,17
750,750_attorney_general_give_way,17
751,751_strengthen_intergovernmental_relations_steps,16
752,752_parental_takeup_shared_fathers,16
753,753_obey_law_comply_selfimportant,16
754,754_southend_southendonsea_city_welcoming,15
755,755_hernia_mesh_pain_surgery,15
756,756_electromagnetic_fields_exposure_5g,14
757,757_jain_jains_jainism_potters,13
758,758_withdrawal_effect_assessment_potential,13
759,759_steps_taking_disabilities_department,13
760,760_dairy_leaves_farming_affairs,13
761,761_crossparty_dup_bill_statute,12
762,762_listeria_sandwiches_food_outbreak,12
763,763_timpson_exclusions_soon_soona,12
764,764_prosecuted_360_syria_daesh,11
765,765_alcohol_pregnancy_pregnant_foetal,11
766,766_childhood_adverse_trauma_experiences,11
767,767_trends_personnel_armed_assessment,11
768,768_aviation_flights_airports_planes,10
