topic_id,cv_score,size,top_words,word_weights
149,0.6943818006761138,75,"smoking, tobacco, cigarettes, smokers, health, control, smoke, quit, in, to","0.0652, 0.0444, 0.0210, 0.0207, 0.0167, 0.0164, 0.0146, 0.0132, 0.0132, 0.0129"
150,0.5034668581347699,188,"council, rights, human, of, its","0.0423, 0.0295, 0.0266, 0.0177, 0.0169"
151,0.6516176252698552,239,"nerve, agent, incident, attack, this, the","0.0306, 0.0294, 0.0265, 0.0203, 0.0175, 0.0145"
152,0.6854516678176673,26,"stream, gas, energy, pipeline, its, transit","0.0582, 0.0408, 0.0338, 0.0259, 0.0183, 0.0176"
153,0.5546904233633378,26,"petition, consultation, petitioners, authorities, home, accessible, further, educating, guidance, local","0.0879, 0.0625, 0.0552, 0.0518, 0.0454, 0.0444, 0.0413, 0.0372, 0.0368, 0.0360"
154,0.548309684072977,15,"education, relationships, children, sex, schools, online, curriculum, withdraw, and, right","0.0376, 0.0345, 0.0319, 0.0300, 0.0277, 0.0276, 0.0218, 0.0200, 0.0161, 0.0146"
155,0.3696939318092878,60,"peace, the, of, in, to, president, and","0.0276, 0.0184, 0.0167, 0.0159, 0.0153, 0.0148, 0.0145"
156,0.39379560484411036,78,"students, home, test, office, their, english, appeal, of","0.0377, 0.0290, 0.0276, 0.0259, 0.0190, 0.0187, 0.0179, 0.0175"
157,0.4165629683788025,32,"care, homes, staff, of, residents, in, and, quality, that","0.0602, 0.0464, 0.0221, 0.0177, 0.0169, 0.0168, 0.0160, 0.0160, 0.0156"
158,0.8664594240698622,70,"racing, horse, welfare, horses, animal, racehorses, whip, racecourse, race","0.0412, 0.0377, 0.0349, 0.0304, 0.0165, 0.0147, 0.0139, 0.0137, 0.0115"
159,0.6481046343982179,48,"fracking, shale, gas, planning, development, permitted, local, communities, process, government","0.0517, 0.0308, 0.0281, 0.0252, 0.0203, 0.0191, 0.0178, 0.0146, 0.0127, 0.0111"
160,0.5977569256760072,40,"menopause, women, symptoms, menopausal, their, employers, health, and, workplace, about","0.0707, 0.0483, 0.0266, 0.0125, 0.0117, 0.0116, 0.0114, 0.0105, 0.0104, 0.0102"
161,0.713795583513186,39,"holidays, religious, public, holiday, festivals, employers, days, occasions","0.0540, 0.0291, 0.0199, 0.0186, 0.0181, 0.0157, 0.0156, 0.0131"
162,0.47052881278881664,31,"loneliness, strategy, social, tackle, lonely, government, organisations, community, and","0.0776, 0.0254, 0.0146, 0.0144, 0.0135, 0.0110, 0.0110, 0.0105, 0.0105"
163,0.3465093703786688,29,"university, colleges, universities, institutions, statutes, bill, privy, college, council","0.0860, 0.0330, 0.0325, 0.0261, 0.0216, 0.0184, 0.0182, 0.0154, 0.0138"
164,0.672985682584128,99,"post, office, offices, branch, stores, branches, services, rural, high","0.1138, 0.0599, 0.0572, 0.0222, 0.0208, 0.0194, 0.0192, 0.0180, 0.0178"
165,0.5852425701072045,69,"loans, loan, student, sale, book, students, value, education, system, selling","0.0661, 0.0509, 0.0505, 0.0327, 0.0229, 0.0195, 0.0162, 0.0154, 0.0150, 0.0142"
166,0.37311362157674277,14,"medicines, pharmaceutical, trials, secretary, brexit, patients, stockpiling, supply, weeks, stockpile","0.0951, 0.0555, 0.0250, 0.0249, 0.0239, 0.0227, 0.0217, 0.0213, 0.0213, 0.0207"
167,0.6442823380692385,51,"violence, conflict, religious, and","0.0260, 0.0196, 0.0143, 0.0114"
168,0.4909487077361768,79,"president, international, organisation, balances, vice, presidency, checks","0.0278, 0.0229, 0.0192, 0.0187, 0.0174, 0.0163, 0.0161"
169,0.35107367937599226,36,"bombardier, northern, aerospace, company, workforce, jobs, manufacturing, with","0.0676, 0.0281, 0.0240, 0.0211, 0.0153, 0.0135, 0.0119, 0.0118"
170,0.6546050416393224,32,"outbreak, vaccine, response, health, countries, experimental","0.0721, 0.0238, 0.0229, 0.0221, 0.0207, 0.0194"
171,0.8731343820680147,30,"badger, cull, cattle, badgers, culling, bovine, vaccination, disease, testing","0.0565, 0.0507, 0.0376, 0.0373, 0.0263, 0.0240, 0.0211, 0.0169, 0.0131"
172,0.3015356525928313,23,"legal, services, lawyers, uk, eu, sector, law, brexit, qualifications","0.0453, 0.0331, 0.0313, 0.0277, 0.0236, 0.0236, 0.0188, 0.0181, 0.0165"
173,0.48065479044949755,20,"prince, his, royal, birthday, he, of, has, 70th, many","0.0665, 0.0432, 0.0404, 0.0239, 0.0200, 0.0136, 0.0133, 0.0132, 0.0115"
174,0.26005683320456086,16,"tourism, northern, republic, taxes, treasury, would, visitors","0.0413, 0.0245, 0.0181, 0.0151, 0.0144, 0.0142, 0.0135"
175,0.41958151292496787,10,"gulf, base, facility, region, naval, navy, security","0.0620, 0.0525, 0.0327, 0.0280, 0.0241, 0.0212, 0.0202"
176,0.7141973654210784,34,"shisha, premises, licensing, smoking, tobacco, alcohol, establishments, regime, local","0.0604, 0.0289, 0.0237, 0.0199, 0.0170, 0.0164, 0.0157, 0.0136, 0.0132"
177,0.7794623823073402,34,"diabetes, type, pancreas, artificial, insulin, glucose, technology, diabetics, with, people","0.0830, 0.0515, 0.0306, 0.0297, 0.0219, 0.0217, 0.0196, 0.0187, 0.0172, 0.0139"
178,0.4661079315034041,33,"lost, men, were, war, of, who, island, was","0.0342, 0.0274, 0.0272, 0.0209, 0.0197, 0.0183, 0.0183, 0.0175"
179,0.33583751964492603,27,"deal, no, table, this, is, vote, that, way, not, hon","0.0742, 0.0337, 0.0286, 0.0221, 0.0221, 0.0214, 0.0195, 0.0190, 0.0182, 0.0181"
180,0.6826158478179454,17,"oil, palm, deforestation, sustainable, production, products, environment, global, of, forest","0.1114, 0.1053, 0.0296, 0.0280, 0.0212, 0.0179, 0.0168, 0.0152, 0.0151, 0.0134"
181,0.5355649102941149,16,"libraries, county, library, council, jobcentres, local, authorities, communities, mobile, books","0.2000, 0.0632, 0.0529, 0.0419, 0.0354, 0.0337, 0.0307, 0.0283, 0.0260, 0.0231"
182,0.6152383710442294,16,"elections, violence, machines, electoral, the, observers","0.0414, 0.0232, 0.0222, 0.0187, 0.0167, 0.0167"
Overall,0.5484559201757836,92226,,
