topic_id,cv_score,size,top_words,word_weights
142,0.2836778353297576,73,"whistleblowers, nhs, whistleblowing, gosport, culture, patient, concerns, pida, whistleblower, hawkins","0.020, 0.013, 0.010, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006, 0.006"
143,0.49817694830989023,73,"article, 50, revoke, revoking, deal, vote, revocable, withdrawal, european, motion","0.053, 0.041, 0.026, 0.015, 0.012, 0.011, 0.009, 0.009, 0.007, 0.007"
144,0.6026773132945881,73,"debt, credit, payday, fca, lending, loan, cards, loans, card, lenders","0.029, 0.025, 0.022, 0.018, 0.016, 0.015, 0.014, 0.014, 0.013, 0.011"
145,0.34276296320557964,72,"ask, statement, make, secretary, state, if, commonwealth, affairs, foreign, he","0.072, 0.066, 0.031, 0.029, 0.026, 0.018, 0.017, 0.017, 0.017, 0.012"
146,0.2686230982519848,72,"palace, building, decant, restoration, renewal, chamber, delivery, westminster, work, house","0.018, 0.016, 0.012, 0.008, 0.007, 0.006, 0.006, 0.006, 0.005, 0.005"
147,0.33245573106216403,72,"racing, horse, bha, horses, welfare, racehorses, racecourse, equine, animal, whip","0.048, 0.039, 0.037, 0.032, 0.027, 0.017, 0.015, 0.012, 0.012, 0.012"
148,0.6373456054259088,71,"parking, charges, car, hospital, park, hospitals, patients, staff, nhs, visitors","0.049, 0.034, 0.032, 0.032, 0.017, 0.015, 0.010, 0.010, 0.009, 0.008"
149,0.2911717979045681,70,"give, way, gentleman, hon, friend, lady, happily, my, charms, bumps","0.140, 0.103, 0.052, 0.034, 0.028, 0.022, 0.020, 0.017, 0.013, 0.012"
150,0.3419567681550057,70,"give, state, secretary, way, president, will, impress, œtrumpalize, guardedly, cranberry","0.079, 0.078, 0.075, 0.056, 0.018, 0.017, 0.011, 0.010, 0.010, 0.010"
151,0.5345529416722673,69,"eating, disorders, disorder, treatment, mental, beat, young, health, anorexia, services","0.063, 0.045, 0.026, 0.013, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007"
152,0.2417450052993687,69,"diabetes, type, pancreas, insulin, glucose, artificial, diabetics, condition, libre, pumps","0.087, 0.029, 0.020, 0.020, 0.019, 0.015, 0.014, 0.009, 0.009, 0.009"
153,0.4729181119375319,69,"science, research, innovation, horizon, researchers, scientific, scientists, collaboration, eu, talent","0.037, 0.015, 0.014, 0.012, 0.012, 0.011, 0.011, 0.009, 0.006, 0.006"
154,0.25762401800109785,68,"fly, tipping, litter, waste, landowners, councils, littering, tip, tipped, environment","0.051, 0.047, 0.027, 0.027, 0.009, 0.007, 0.007, 0.007, 0.006, 0.006"
155,0.5060929902295399,68,"export, exports, exporting, smes, businesses, trade, finance, overseas, strategy, exporters","0.059, 0.022, 0.014, 0.013, 0.013, 0.013, 0.012, 0.010, 0.010, 0.009"
156,0.2044044271612414,68,"folic, acid, flour, fortification, spina, bifida, neural, folate, tube, mandatory","0.048, 0.041, 0.036, 0.034, 0.018, 0.018, 0.016, 0.016, 0.013, 0.012"
157,0.6035166806316256,67,"wales, welsh, prosperity, fund, shared, structural, funding, funds, wrexham, barnett","0.031, 0.023, 0.022, 0.019, 0.015, 0.010, 0.009, 0.008, 0.007, 0.007"
158,0.8154714668775422,67,"pension, women, pensions, age, 1950s, waspi, 1995, born, state, changes","0.045, 0.025, 0.019, 0.018, 0.015, 0.012, 0.012, 0.011, 0.010, 0.010"
159,0.6365265639100217,66,"museums, museum, stirling, heritage, local, arts, collections, mendoza, artefacts, history","0.079, 0.047, 0.015, 0.010, 0.010, 0.008, 0.008, 0.008, 0.006, 0.006"
160,0.3573969379780662,65,"whip, pairing, pairs, chief, pair, whips, paired, error, broken, yarmouth","0.038, 0.038, 0.022, 0.022, 0.020, 0.017, 0.016, 0.015, 0.010, 0.010"
161,0.411254678805186,65,"speaker, deputy, madam, you, mr, thank, apologise, me, sorry, whimsy","0.136, 0.115, 0.087, 0.066, 0.065, 0.035, 0.032, 0.014, 0.012, 0.012"
162,0.5339342259664921,64,"medicines, pharmaceutical, ema, european, sciences, patients, agency, drugs, stockpile, regulatory","0.048, 0.026, 0.023, 0.011, 0.011, 0.010, 0.010, 0.010, 0.009, 0.009"
163,0.5210508409435759,63,"boundary, boundaries, constituencies, review, 600, commissions, 650, gorton, commission, seats","0.042, 0.015, 0.015, 0.012, 0.010, 0.010, 0.010, 0.010, 0.007, 0.007"
164,0.2586694471591522,63,"discussions, recent, scottish, leaving, devolving, eu, had, scotland, leaves, cabinet","0.094, 0.053, 0.049, 0.042, 0.034, 0.033, 0.031, 0.030, 0.027, 0.027"
165,0.7963444989011468,63,"food, banks, liverpool, bank, trussell, poverty, hunger, merseyside, hungry, meals","0.049, 0.024, 0.015, 0.014, 0.013, 0.010, 0.009, 0.009, 0.009, 0.008"
166,0.5185857707435654,63,"aid, development, dfid, disasters, oda, spent, disaster, humanitarian, oecd, international","0.032, 0.011, 0.011, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008, 0.007"
167,0.6448188485125296,62,"nigeria, nigerian, fulani, violence, christian, boko, haram, herdsmen, religious, herders","0.042, 0.021, 0.015, 0.015, 0.015, 0.013, 0.013, 0.013, 0.013, 0.011"
168,0.5385400419423749,62,"violence, youth, young, violent, crime, gangs, gang, approach, unit, serious","0.023, 0.019, 0.016, 0.010, 0.010, 0.009, 0.007, 0.006, 0.005, 0.005"
169,0.6869477315819729,62,"retail, retailers, sector, shopping, stores, high, street, online, town, store","0.055, 0.018, 0.016, 0.011, 0.011, 0.010, 0.009, 0.009, 0.009, 0.008"
170,0.5573696074056514,60,"fur, ban, animal, farming, animals, welfare, banned, imports, products, farms","0.089, 0.022, 0.021, 0.019, 0.018, 0.012, 0.009, 0.009, 0.007, 0.006"
171,0.3079763064532969,59,"police, merger, scotland, btp, transport, scottish, snp, british, policing, integration","0.030, 0.024, 0.023, 0.022, 0.020, 0.018, 0.013, 0.013, 0.012, 0.012"
172,0.5397768477213988,59,"warrant, arrest, europol, european, ii, eurojust, sis, eu, security, extradition","0.036, 0.035, 0.023, 0.019, 0.012, 0.012, 0.011, 0.009, 0.009, 0.009"
173,0.34370472558453996,59,"parental, maternity, shared, leave, employed, freelance, self, freelancers, discrimination, pregnant","0.050, 0.029, 0.027, 0.023, 0.019, 0.017, 0.016, 0.015, 0.014, 0.012"
174,0.35106062611086686,59,"steel, tariffs, aluminium, overcapacity, states, exemption, industry, trade, dumping, us","0.062, 0.027, 0.020, 0.017, 0.011, 0.010, 0.010, 0.009, 0.009, 0.009"
175,0.3165329552202677,59,"trade, agreements, remedies, bill, eu, gpa, deals, scrutiny, powers, countries","0.023, 0.013, 0.012, 0.011, 0.009, 0.009, 0.008, 0.008, 0.007, 0.006"
176,0.6263534913508741,58,"product, electrical, safety, goods, standards, opss, whirlpool, office, trading, recall","0.036, 0.028, 0.028, 0.017, 0.016, 0.014, 0.014, 0.012, 0.012, 0.012"
177,0.27208683625734587,58,"friend, agree, my, makes, hon, absolutely, point, completely, nail, spot","0.069, 0.044, 0.041, 0.039, 0.037, 0.030, 0.030, 0.025, 0.021, 0.018"
178,0.5930260227610247,58,"funeral, funerals, loved, burial, costs, cremation, cost, bereaved, paupers, shields","0.071, 0.033, 0.011, 0.008, 0.007, 0.007, 0.006, 0.006, 0.006, 0.006"
179,0.27328592978518984,57,"galileo, space, satellite, project, uk, european, industry, security, eu, defence","0.078, 0.030, 0.015, 0.015, 0.012, 0.011, 0.010, 0.008, 0.008, 0.007"
180,0.6093471239768885,57,"yorkshire, devolution, barnsley, doncaster, sheffield, region, deal, city, councils, yorkshireâ","0.068, 0.026, 0.021, 0.018, 0.015, 0.013, 0.012, 0.010, 0.009, 0.009"
181,0.23271730421430442,56,"haulage, hauliers, trailers, trailer, permits, road, bill, goods, permit, registration","0.025, 0.013, 0.012, 0.010, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008"
182,0.8268355660241112,55,"grenfell, tower, fire, inquiry, survivors, kensington, blocks, tragedy, residents, panel","0.034, 0.021, 0.013, 0.012, 0.011, 0.011, 0.008, 0.007, 0.007, 0.006"
183,0.24458503304848292,55,"give, way, member, hon, then, spoilt, john, friend, rhondda, stevenson","0.070, 0.051, 0.041, 0.020, 0.020, 0.018, 0.017, 0.017, 0.015, 0.014"
184,0.33544861973721984,55,"rifles, firearms, calibre, weapons, rifle, weapon, shooting, firearm, ammunition, lever","0.041, 0.030, 0.026, 0.021, 0.016, 0.012, 0.010, 0.010, 0.009, 0.009"
185,0.6357445516659065,54,"tax, income, rate, earners, allowance, threshold, personal, lowest, labour, basic","0.038, 0.024, 0.015, 0.015, 0.011, 0.011, 0.010, 0.009, 0.009, 0.008"
186,0.2956157022211556,54,"steps, taking, fiscal, remunerated, what, he, support, small, entrepreneurs, growth","0.170, 0.123, 0.075, 0.045, 0.045, 0.043, 0.038, 0.037, 0.031, 0.031"
187,0.343350378575092,54,"loneliness, jo, cox, strategy, tackle, lonely, social, tackling, society, voluntary","0.087, 0.023, 0.014, 0.013, 0.009, 0.008, 0.007, 0.007, 0.006, 0.006"
188,0.8242014015099655,54,"seasonal, workers, fruit, agricultural, migrant, scheme, farmers, labour, angus, growers","0.036, 0.022, 0.015, 0.014, 0.013, 0.012, 0.011, 0.010, 0.009, 0.009"
189,0.17438168008534957,53,"merger, asda, sainsbury, cma, competition, store, suppliers, supermarkets, stores, markets","0.054, 0.049, 0.048, 0.037, 0.027, 0.015, 0.011, 0.011, 0.011, 0.010"
190,0.3895055724927617,52,"turkey, turkish, erdoäÿan, human, rights, coup, president, elections, kurdish, arrested","0.059, 0.032, 0.027, 0.018, 0.016, 0.015, 0.014, 0.011, 0.009, 0.008"
191,0.4416377555222449,52,"bahrain, human, bahraini, rights, torture, mushaima, assistance, violations, gulf, rajab","0.091, 0.027, 0.027, 0.023, 0.014, 0.010, 0.010, 0.010, 0.008, 0.008"
192,0.8633364866056579,51,"smart, meters, meter, energy, roll, consumers, installed, dcc, suppliers, smets","0.063, 0.062, 0.034, 0.018, 0.016, 0.016, 0.012, 0.011, 0.010, 0.009"
193,0.5781184833536764,51,"euratom, nuclear, safeguards, regime, iaea, safeguarding, agreements, bill, arrangements, international","0.051, 0.042, 0.023, 0.012, 0.011, 0.010, 0.009, 0.008, 0.008, 0.007"
194,0.2890753216525156,51,"search, stop, police, searches, searched, ethnic, crime, stopped, tool, intelligence","0.067, 0.044, 0.017, 0.016, 0.016, 0.015, 0.011, 0.010, 0.008, 0.008"
195,0.4103541166884517,51,"childcare, vouchers, parents, tax, free, voucher, scheme, families, providers, hours","0.094, 0.040, 0.021, 0.020, 0.019, 0.017, 0.015, 0.010, 0.009, 0.009"
196,0.8097407090186137,50,"tidal, lagoon, lagoons, energy, swansea, wind, hendry, project, offshore, electricity","0.064, 0.048, 0.023, 0.023, 0.022, 0.018, 0.016, 0.015, 0.015, 0.014"
197,0.26724766527534516,50,"deal, no, vote, table, mitigate, way, negotiation, prime, temporary, preparations","0.042, 0.014, 0.013, 0.013, 0.010, 0.008, 0.007, 0.007, 0.007, 0.007"
198,0.7525282069646761,49,"afghanistan, afghan, taliban, kabul, forces, security, peace, nato, pakistan, terrorist","0.071, 0.039, 0.028, 0.020, 0.010, 0.010, 0.009, 0.009, 0.008, 0.008"
199,0.31638796475327363,49,"military, parliament, action, war, iraq, convention, syria, prime, approval, decision","0.019, 0.012, 0.012, 0.012, 0.009, 0.009, 0.007, 0.007, 0.006, 0.006"
200,0.3089995719825163,49,"lords, reform, commons, peers, house, hereditary, chamber, elected, lord, members","0.042, 0.013, 0.012, 0.011, 0.010, 0.010, 0.009, 0.008, 0.006, 0.005"
201,0.6250514285336833,49,"poverty, households, absolute, child, workless, children, fewer, 2010, living, relative","0.066, 0.017, 0.017, 0.016, 0.016, 0.015, 0.014, 0.010, 0.010, 0.008"
202,0.41273238709099613,49,"knives, knife, offensive, weapons, offence, bladed, possession, zombie, bill, online","0.037, 0.022, 0.011, 0.011, 0.011, 0.010, 0.009, 0.009, 0.009, 0.009"
203,0.3119616861167092,48,"qatar, qatari, cup, workers, migrant, rights, ilo, reforms, construction, world","0.067, 0.020, 0.018, 0.017, 0.011, 0.009, 0.009, 0.008, 0.008, 0.007"
204,0.545786447993447,48,"bbc, pay, equal, gender, carrie, gracie, equality, gap, transparency, presenters","0.092, 0.028, 0.019, 0.019, 0.018, 0.017, 0.016, 0.013, 0.011, 0.010"
205,0.4189210392029346,48,"efta, eea, membership, eu, option, would, norway, arrangement, market, liechtenstein","0.075, 0.026, 0.013, 0.011, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007"
206,0.5063626220208219,47,"domestic, abuse, refuges, tenancy, victims, violence, housing, lifetime, abusive, women","0.037, 0.027, 0.020, 0.019, 0.018, 0.015, 0.014, 0.013, 0.012, 0.011"
207,0.8248616807266557,47,"erosion, coastal, coastline, angus, flooding, flood, coast, montrose, management, sea","0.050, 0.045, 0.026, 0.017, 0.015, 0.010, 0.010, 0.009, 0.009, 0.007"
208,0.41759746893162814,47,"brain, injury, acquired, rehabilitation, abi, injuries, headway, traumatic, trauma, neuro","0.053, 0.043, 0.027, 0.024, 0.021, 0.016, 0.014, 0.009, 0.007, 0.005"
209,0.2763177379348166,47,"menopause, women, symptoms, menopausal, workplace, employers, hrt, woman, taboos, health","0.085, 0.027, 0.024, 0.015, 0.010, 0.010, 0.008, 0.007, 0.007, 0.006"
210,0.3385280573480705,47,"israel, israeli, trade, tech, technology, relationship, uk, trading, between, bolton","0.070, 0.022, 0.020, 0.010, 0.010, 0.008, 0.008, 0.007, 0.006, 0.006"
211,0.36388679032499527,47,"assent, indicated, , , , , , , , ","2.405, 1.900, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000"
212,0.40318396904777104,47,"forecasts, forecast, economic, treasury, forecasting, assumptions, wrong, forecasters, modelling, economists","0.049, 0.021, 0.018, 0.015, 0.015, 0.011, 0.010, 0.007, 0.007, 0.007"
213,0.24568479052491732,46,"gentleman, give, way, hon, tempted, lithe, ejaculation, antipodean, harried, golly","0.064, 0.048, 0.038, 0.024, 0.018, 0.017, 0.016, 0.016, 0.016, 0.015"
214,0.3305258583136726,46,"intervention, interventions, take, then, progress, finish, one, last, conclude, must","0.157, 0.094, 0.067, 0.061, 0.046, 0.032, 0.030, 0.026, 0.022, 0.022"
215,0.3846158097184478,46,"deal, analysis, economic, brexit, economy, chancellor, scenario, scenarios, referendum, shows","0.013, 0.013, 0.011, 0.011, 0.009, 0.009, 0.008, 0.007, 0.006, 0.006"
216,0.589767707114654,45,"bereavement, child, employers, leave, grief, parent, bereaved, minimum, parents, bill","0.019, 0.014, 0.014, 0.013, 0.011, 0.010, 0.009, 0.009, 0.008, 0.007"
217,0.4701106769446118,45,"pku, kuvan, diet, protein, condition, rare, treatment, patients, nspku, cait","0.067, 0.026, 0.024, 0.022, 0.013, 0.013, 0.011, 0.010, 0.009, 0.009"
218,0.5994517521704196,44,"ecj, jurisdiction, court, justice, european, arbitration, law, implementation, judges, period","0.039, 0.028, 0.026, 0.017, 0.017, 0.013, 0.013, 0.009, 0.009, 0.009"
219,0.3083911759025867,44,"financial, services, ccps, equivalence, eu, clearing, regulatory, firms, uk, european","0.022, 0.014, 0.014, 0.012, 0.011, 0.011, 0.010, 0.009, 0.008, 0.007"
220,0.7466234839729151,44,"climate, carbon, emissions, change, energy, clean, 5â, growth, ipcc, coal","0.031, 0.024, 0.022, 0.014, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007"
221,0.5875813391277032,44,"commonwealth, chogm, summit, heads, countries, world, gloucester, gambia, zimbabwe, nations","0.078, 0.015, 0.009, 0.008, 0.007, 0.007, 0.007, 0.007, 0.006, 0.006"
222,0.8064166749185997,43,"pshe, relationships, sex, education, schools, curriculum, rse, children, young, school","0.032, 0.026, 0.025, 0.022, 0.015, 0.013, 0.011, 0.008, 0.008, 0.007"
223,0.3469344581596913,43,"terrorist, material, terrorism, offence, streaming, internet, terrorists, viewing, online, legislation","0.022, 0.018, 0.015, 0.011, 0.010, 0.010, 0.010, 0.008, 0.008, 0.007"
224,0.7192277721572439,42,"ceramics, industrial, strategy, research, sector, advanced, industries, investment, innovation, manufacturing","0.032, 0.024, 0.016, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007, 0.007"
225,0.30622153634057453,42,"restraint, force, amendment, use, mental, patient, bill, training, amendments, croydon","0.027, 0.019, 0.013, 0.012, 0.012, 0.011, 0.010, 0.009, 0.009, 0.008"
226,0.41050234878307323,42,"navigation, waterways, commissioners, waterway, middle, vessel, amendment, boat, vessels, level","0.035, 0.031, 0.027, 0.022, 0.016, 0.014, 0.013, 0.012, 0.012, 0.010"
227,0.7387755884656477,42,"animals, animal, slaughter, welfare, live, fattening, exported, export, sheep, calves","0.044, 0.021, 0.021, 0.014, 0.013, 0.012, 0.012, 0.012, 0.011, 0.010"
228,0.4249103791684738,41,"kong, hong, china, chinese, freedoms, declaration, rights, joint, human, systems","0.097, 0.095, 0.020, 0.017, 0.014, 0.012, 0.010, 0.010, 0.009, 0.008"
229,0.3763689859858043,41,"gibraltar, spain, negotiations, territories, spanish, british, chief, interests, overseas, withdrawal","0.130, 0.018, 0.009, 0.008, 0.008, 0.008, 0.008, 0.008, 0.007, 0.007"
230,0.4843741763847511,40,"traidcraft, fairtrade, fair, trade, products, producers, consumers, goods, tea, countries","0.067, 0.049, 0.032, 0.021, 0.009, 0.008, 0.006, 0.006, 0.005, 0.005"
231,0.25953650925187394,40,"citizenship, fee, fees, children, british, immigration, home, office, kids, nationality","0.036, 0.020, 0.020, 0.015, 0.014, 0.012, 0.011, 0.010, 0.009, 0.008"
232,0.5302843340054615,40,"geothermal, energy, heat, clackmannanshire, renewable, heating, resource, southampton, source, carbon","0.075, 0.036, 0.032, 0.015, 0.013, 0.011, 0.010, 0.009, 0.009, 0.008"
233,0.4110276944177276,40,"amendment, motion, amendments, house, learned, amendable, tabled, substantive, speaker, meaningful","0.032, 0.025, 0.014, 0.013, 0.012, 0.011, 0.010, 0.009, 0.009, 0.009"
234,0.5420842028934395,39,"vauxhall, automotive, ellesmere, psa, port, plant, industry, car, losses, jobs","0.036, 0.031, 0.020, 0.017, 0.014, 0.014, 0.013, 0.008, 0.008, 0.007"
235,0.32387666354896444,39,"liberty, mental, capacity, bill, act, interface, deprivation, health, independent, care","0.020, 0.019, 0.013, 0.013, 0.010, 0.009, 0.007, 0.007, 0.007, 0.007"
236,0.3281521975159362,39,"aviation, easa, airlines, uk, eu, brexit, flights, aerospace, sector, planes","0.049, 0.023, 0.012, 0.010, 0.010, 0.009, 0.008, 0.008, 0.008, 0.007"
237,0.3972327458217465,39,"tickets, ticket, secondary, ticketing, touts, viagogo, music, promoter, sites, fans","0.047, 0.028, 0.024, 0.021, 0.017, 0.015, 0.013, 0.013, 0.011, 0.010"
238,0.5739475122955605,38,"potholes, roads, oxfordshire, pothole, road, maintenance, highway, repairs, county, local","0.056, 0.035, 0.016, 0.014, 0.011, 0.009, 0.009, 0.008, 0.007, 0.007"
239,0.3004917914522946,38,"give, gentleman, way, intervention, unwisdom, angrily, hon, am, bated, indignation","0.050, 0.041, 0.039, 0.028, 0.018, 0.017, 0.016, 0.014, 0.014, 0.014"
240,0.42673524745929325,38,"perinatal, mental, health, check, baby, natal, mothers, maternal, mother, women","0.030, 0.029, 0.023, 0.020, 0.016, 0.016, 0.015, 0.015, 0.015, 0.014"
241,0.5296449468327247,38,"emergency, assault, assaults, spitting, workers, offence, bill, police, worker, clauses","0.028, 0.024, 0.020, 0.019, 0.016, 0.012, 0.011, 0.011, 0.010, 0.009"
242,0.5397868199722768,38,"cyber, security, defence, attacks, national, threats, threat, defences, capability, centre","0.096, 0.033, 0.017, 0.016, 0.014, 0.014, 0.009, 0.009, 0.009, 0.008"
243,0.6869542347025681,38,"tax, corporation, rate, avoidance, revenue, evasion, gap, higher, profit, receipts","0.047, 0.023, 0.019, 0.016, 0.012, 0.012, 0.009, 0.008, 0.007, 0.006"
244,0.6225886145554925,37,"city, deals, tay, cities, deal, scotland, glasgow, scottish, growth, region","0.040, 0.030, 0.021, 0.020, 0.017, 0.015, 0.014, 0.013, 0.012, 0.009"
245,0.43256055175947067,37,"bombardier, belfast, aerospace, ireland, northern, company, workforce, jobs, industry, 490","0.080, 0.020, 0.016, 0.014, 0.014, 0.013, 0.011, 0.008, 0.008, 0.008"
246,0.3250673080965224,37,"lady, give, way, right, hon, will, the, point, on, that","0.217, 0.200, 0.146, 0.091, 0.048, 0.036, 0.005, 0.004, 0.001, 0.000"
247,0.455466115324465,36,"creative, industries, musicians, music, tourism, movement, sectors, brexit, cultural, uk","0.058, 0.038, 0.019, 0.014, 0.012, 0.012, 0.010, 0.009, 0.007, 0.007"
248,0.3962641668483407,36,"colombia, peace, farc, colombian, duque, eln, defenders, president, land, venezuela","0.046, 0.022, 0.021, 0.016, 0.010, 0.010, 0.010, 0.010, 0.008, 0.008"
249,0.6070889462141409,36,"tax, digital, businesses, online, taxation, companies, small, tech, vat, profits","0.034, 0.022, 0.017, 0.012, 0.009, 0.009, 0.008, 0.008, 0.008, 0.007"
250,0.2917036628048383,36,"forthcoming, please, leader, business, house, give, us, update, will, youth","0.245, 0.155, 0.151, 0.106, 0.064, 0.064, 0.041, 0.039, 0.016, 0.013"
251,0.4440551862939886,36,"engagements, wednesday, official, list, her, she, if, june, october, january","0.568, 0.428, 0.353, 0.299, 0.095, 0.082, 0.068, 0.036, 0.035, 0.035"
252,0.41023219167570124,36,"amendment, lords, deal, parliament, house, motion, vote, withdrawal, 19, tabled","0.026, 0.020, 0.010, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007, 0.006"
253,0.3342122913379285,35,"helms, green, mis, selling, feed, solar, deal, energy, company, panels","0.044, 0.027, 0.017, 0.014, 0.014, 0.012, 0.012, 0.011, 0.011, 0.010"
254,0.7623212474294061,35,"energy, fuel, efficiency, homes, insulation, poverty, heating, band, households, bills","0.035, 0.028, 0.025, 0.019, 0.013, 0.012, 0.012, 0.011, 0.010, 0.010"
255,0.4883986411492078,35,"island, islands, hayling, wight, isle, communities, orkney, havant, mainland, shetland","0.050, 0.034, 0.020, 0.019, 0.019, 0.011, 0.011, 0.009, 0.009, 0.008"
256,0.3795494882060546,35,"universities, students, speech, university, student, free, views, unions, freedom, events","0.027, 0.023, 0.021, 0.018, 0.015, 0.013, 0.010, 0.009, 0.009, 0.009"
257,0.4946808396773315,35,"tessa, she, her, olympics, jowell, was, love, legacy, politician, norwood","0.081, 0.026, 0.023, 0.019, 0.013, 0.009, 0.008, 0.008, 0.007, 0.007"
258,0.3108935448939329,34,"beg, read, clause, move, second, time, be, love, formally, schedule","0.339, 0.272, 0.239, 0.209, 0.201, 0.084, 0.024, 0.022, 0.014, 0.013"
259,0.6464052509435887,34,"inquiry, families, inquest, brian, coroner, chair, answers, victims, affected, tragedy","0.029, 0.012, 0.011, 0.008, 0.008, 0.008, 0.007, 0.007, 0.007, 0.007"
260,0.8562053369263529,34,"hire, taxi, drivers, taxis, private, vehicles, uber, licensing, vehicle, london","0.041, 0.025, 0.020, 0.017, 0.017, 0.015, 0.015, 0.014, 0.011, 0.009"
261,0.5387616873779106,34,"automotive, industry, manufacturers, manufacturing, motor, trade, car, customs, eu, frictionless","0.031, 0.016, 0.013, 0.013, 0.011, 0.011, 0.010, 0.009, 0.009, 0.009"
262,0.5586241568044191,34,"hate, misogyny, women, crime, harassment, men, sexual, crimes, nottinghamshire, society","0.027, 0.025, 0.020, 0.014, 0.014, 0.012, 0.010, 0.010, 0.009, 0.008"
263,0.3047302458146206,33,"write, happy, lady, gentleman, question, answer, writing, hon, discuss, pq","0.051, 0.035, 0.024, 0.024, 0.022, 0.021, 0.017, 0.015, 0.013, 0.013"
264,0.30708628266997057,33,"holidays, religious, festivals, eid, holiday, diwali, public, employers, days, occasions","0.063, 0.029, 0.019, 0.019, 0.016, 0.012, 0.012, 0.011, 0.011, 0.011"
265,0.315641616251533,33,"hygiene, infections, infection, hand, hospital, sepsis, mrsa, patient, healthcare, nhs","0.040, 0.039, 0.030, 0.024, 0.015, 0.014, 0.012, 0.010, 0.010, 0.009"
266,0.6008667780703775,33,"romania, romanian, romanians, relationship, relations, bucharest, nato, harrow, tourism, ealing","0.073, 0.031, 0.015, 0.010, 0.009, 0.007, 0.006, 0.006, 0.005, 0.005"
267,0.28737497208684887,33,"give, way, progress, then, gentleman, entices, final, ire, intervention, poised","0.058, 0.045, 0.041, 0.038, 0.038, 0.028, 0.024, 0.023, 0.021, 0.021"
268,0.7541752683273364,32,"followed, monday, commencing, motion, tuesday, business, thursday, wednesday, stages, week","0.042, 0.024, 0.024, 0.023, 0.023, 0.021, 0.019, 0.019, 0.018, 0.017"
269,0.4507435963961247,32,"steel, industry, producers, summit, procurement, sector, corby, inch, steelworks, industrial","0.115, 0.023, 0.015, 0.013, 0.012, 0.012, 0.009, 0.008, 0.008, 0.008"
270,0.8441963570487703,32,"jobcentres, jobcentre, glasgow, dwp, tydfil, merthyr, estate, staff, closures, maryhill","0.050, 0.042, 0.030, 0.012, 0.012, 0.011, 0.011, 0.009, 0.008, 0.008"
271,0.26191371692976556,32,"church, meriden, representing, commissioners, england, ask, churches, barmulloch, decorative, member","0.147, 0.096, 0.068, 0.064, 0.035, 0.034, 0.014, 0.013, 0.012, 0.012"
272,0.24997692719383938,31,"deeside, durham, chimney, sparred, wolsingham, ayrshire, barnard, mid, islwyn, radnorshire","0.071, 0.049, 0.048, 0.048, 0.046, 0.045, 0.045, 0.041, 0.036, 0.036"
273,0.29947535966728583,31,"legal, lawyers, services, law, clients, sector, mutual, uk, qualifications, firms","0.032, 0.028, 0.017, 0.015, 0.014, 0.014, 0.013, 0.013, 0.012, 0.011"
274,0.3017624238541984,31,"obr, fiscal, cbo, remit, analysis, costings, policies, budget, congressional, sustainability","0.052, 0.019, 0.016, 0.014, 0.012, 0.011, 0.010, 0.010, 0.008, 0.008"
275,0.5094807605829016,31,"magnitsky, sanctions, human, sergei, amendment, laundering, gross, rights, browder, amendments","0.049, 0.027, 0.011, 0.011, 0.010, 0.010, 0.009, 0.009, 0.009, 0.007"
276,0.28671376454835706,31,"small, businesses, contracts, procurement, sized, smes, medium, enterprises, suppliers, questionnaires","0.053, 0.045, 0.036, 0.029, 0.024, 0.024, 0.023, 0.016, 0.014, 0.014"
277,0.4264387064471569,31,"sky, cma, fox, news, broadcasting, merger, plurality, undertakings, comcast, murdoch","0.075, 0.042, 0.039, 0.032, 0.027, 0.023, 0.021, 0.018, 0.016, 0.015"
278,0.35615789499810513,30,"loan, hmrc, charge, schemes, tax, loans, retrospective, remuneration, ir35, disguised","0.038, 0.032, 0.028, 0.018, 0.016, 0.013, 0.012, 0.011, 0.011, 0.011"
279,0.398703936823018,30,"laser, aircraft, lasers, pointers, pilots, incidents, balpa, bill, pens, aviation","0.056, 0.022, 0.017, 0.015, 0.011, 0.011, 0.010, 0.010, 0.010, 0.009"
280,0.350627309397465,30,"whisky, scotch, drink, scottish, products, scotland, association, trade, geographical, rest","0.068, 0.048, 0.016, 0.016, 0.013, 0.012, 0.012, 0.011, 0.011, 0.011"
281,0.48026432257683777,30,"encampments, traveller, travellers, unauthorised, sites, illegal, settled, gypsy, residents, communities","0.046, 0.039, 0.029, 0.029, 0.019, 0.013, 0.012, 0.011, 0.009, 0.008"
282,0.49493951400612907,29,"nord, stream, ukraine, gas, pipeline, energy, russia, transit, germany, europe","0.062, 0.056, 0.042, 0.037, 0.031, 0.022, 0.018, 0.015, 0.013, 0.013"
283,0.3282835787657021,29,"immigration, scotland, migration, scottish, highlands, policy, kingdom, devolved, population, united","0.045, 0.031, 0.015, 0.012, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007"
